43.120,34.494,4.760,1.415,32.179,61.032,3.362,5.342,-22.726,36.730,-4.225,1.379,-29.948,24.898,-5.972,1.934,29.036,8.078,3.892,12.296,31.294,-9.484,6.067,8.101,4.907,-10.573,-0.744,-7.633,38.646,60.770,-0.239,1.151,18.412,14.018,-1.484,2.924,-28.322,9.121,-4.369,1.439,0.081,11.210,0.091,1.558,33.026,-8.019,-1.341,9.958,24.257,-7.676,-0.905,13.238,-1.586,-14.603,-0.596,-3.526,9.559,-13.666,-9.515,-0.769,25.057,-29.517,-7.075,-0.351,-5.326,-12.755,-9.375,-4.362,49.693,-35.733,-3.972,-6.973,31.447,-26.335,-1.567,-7.253,6.574,-4.580,-0.770,7.215,-21.455,-1.498,-0.614,17.680,23.196,-39.530,-4.746,-2.300,10.543,-14.529,-6.875,-2.694,-20.244,-7.268,-12.385,-1.907,42.452,-11.990,-1.012,-4.320,3.715,-7.824,0.426,-9.824,-14.097,-2.151,-2.209,-1.712,-14.529,7.027,-0.994,17.635,34.776,18.561,10.867,-0.385,-14.198,8.484,-18.431,-0.607,-5.583,7.346,-7.716,-0.290,30.267,2.390,9.619,-0.431,-18.790,0.857,-1.254,-1.392,-15.517,-0.852,-1.567,-0.971,-9.853,6.808,-1.148,0.758,21.187,18.651,1.554,1.469,-2.215,12.687,-11.622,1.170,30.316,14.515,3.359,-1.068,21.810,8.234,10.290,-0.250,-32.754,0.540,-8.907,-0.100,-9.588,-0.828,-1.979,-0.134,-3.776,-0.984,-0.474,-0.888,33.825,11.047,-1.500,5.444,13.447,40.342,-1.412,19.140,14.205,22.181,18.587,-3.388,-5.549,-24.578,-8.392,-7.968,-34.744,-9.291,-16.173,-0.579,-5.469,-0.895,-2.160,-0.010,-2.337,-0.294,-0.002,-0.326,
34.494,95.623,5.479,9.041,-9.840,80.401,2.963,3.423,-20.242,58.328,-0.538,-2.423,36.376,61.833,-3.923,6.118,52.701,20.408,-0.917,5.707,-17.580,-14.808,0.790,-19.736,-12.783,-18.654,-1.289,-22.877,33.832,151.604,2.694,23.810,-9.024,80.822,-5.070,16.491,-55.377,18.882,-13.604,4.400,9.722,-25.055,-2.085,4.481,53.641,-20.251,1.825,7.555,23.184,11.204,-1.606,-2.765,-19.282,-9.133,-1.042,-19.294,-10.631,-91.621,-20.511,0.438,26.650,-51.372,-18.407,2.924,4.798,-41.378,-20.600,-1.508,53.431,-65.976,-6.310,-3.942,28.871,-30.192,-0.912,-5.290,16.109,8.785,-1.282,9.901,-32.248,23.847,-1.655,16.143,-0.196,-103.769,-12.255,-4.419,-0.836,-35.382,-5.989,-5.741,-10.669,-10.008,-12.523,-3.249,47.871,-3.682,1.074,-2.289,-2.028,1.540,-3.343,0.363,-6.540,0.772,-3.964,8.002,-24.461,14.261,-2.374,16.055,29.231,4.281,8.728,-0.788,-31.877,12.168,-20.536,-1.206,8.415,23.325,-4.128,-0.457,16.071,7.478,4.486,-0.706,-23.195,7.338,-10.890,5.705,13.689,2.316,-3.520,6.389,-6.437,-0.520,-0.411,5.837,38.039,15.775,-3.924,4.532,-0.203,25.234,-16.010,5.444,52.786,28.991,2.048,7.539,-8.621,11.559,-1.955,1.578,-37.578,6.729,-17.835,1.433,30.953,3.956,-2.716,2.444,12.921,2.034,0.467,1.919,33.546,21.219,-2.313,6.820,11.896,31.872,-1.766,13.486,6.546,25.665,8.940,24.053,-51.699,15.943,-27.536,15.826,-47.349,41.675,-11.557,2.770,37.599,16.111,8.496,-0.016,10.805,0.029,0.204,-0.154,
4.760,5.479,1.016,0.161,2.718,8.707,0.917,0.457,1.409,6.751,-0.171,0.304,-0.902,3.418,-1.120,1.283,1.673,0.620,0.336,1.152,2.866,-0.989,0.640,0.061,-1.469,-1.881,-0.122,-1.977,5.396,16.484,1.367,0.098,1.076,5.827,0.696,0.581,-4.754,1.221,-0.631,0.483,0.692,0.201,-0.325,2.466,5.111,-2.183,-0.293,1.479,5.776,-1.214,-0.142,1.705,-1.332,-2.608,-0.096,-1.813,1.268,-3.123,-1.534,-0.282,4.209,-5.841,-0.535,-0.144,0.913,-3.847,-1.159,-0.562,9.733,-7.889,-1.062,-0.160,5.248,-5.074,-0.371,-1.382,2.046,-0.986,-0.134,1.399,-2.402,-0.932,-0.171,0.908,2.240,-10.264,-0.122,-0.463,1.592,-3.895,0.831,-0.601,-3.586,-2.059,-1.471,-0.340,9.176,-2.520,-0.287,-0.703,-0.039,-1.402,-0.114,-1.558,-2.307,-0.420,-0.440,0.512,-0.564,0.097,-0.239,3.900,5.825,1.846,3.006,-0.083,-3.718,0.241,-1.162,-0.131,-2.338,0.576,-1.148,-0.052,6.623,0.197,1.748,-0.064,-3.670,0.010,-0.605,-0.220,-3.195,-0.148,-0.497,0.105,1.288,1.901,0.205,3.164,3.684,2.295,0.634,0.136,-2.571,0.815,-1.734,0.049,2.724,1.364,0.735,-0.299,4.579,0.692,2.170,-0.083,-6.103,-0.036,-1.747,-0.017,-2.039,-0.144,-0.483,-0.023,-0.260,1.131,0.206,0.483,2.489,-0.529,-1.003,0.696,0.707,4.260,-0.232,2.518,2.774,2.673,4.599,-1.239,-1.448,-5.267,-0.206,-1.584,-6.640,-1.937,-3.202,-0.101,-1.033,-0.156,-0.431,-0.002,-0.548,-0.090,-0.016,-0.086,
1.415,9.041,0.161,1.499,-0.330,4.707,-0.045,0.633,-1.984,2.105,-0.278,-0.165,5.109,5.135,0.169,-0.369,6.802,1.840,0.078,-0.214,-4.555,-1.959,0.244,-1.907,-5.214,-2.155,-0.102,-3.436,0.719,14.015,-0.356,3.937,-1.067,7.328,-0.951,2.252,-4.405,3.756,-1.065,0.502,2.771,-2.639,0.109,-0.593,5.183,-2.149,0.420,-0.788,-0.423,2.967,-0.130,-0.994,-5.033,0.500,-0.083,-3.517,-0.887,-7.747,-1.801,0.366,0.879,-3.369,-1.904,0.721,-0.215,-3.067,-1.998,0.228,2.481,-4.769,-0.702,-0.133,0.189,-1.225,-0.004,-0.295,-0.401,2.246,-0.099,1.335,-2.773,3.710,-0.135,3.572,-0.504,-8.052,-1.359,-0.343,-0.336,-2.665,-1.069,-0.445,-0.502,-0.448,-1.425,-0.252,3.269,1.049,0.072,0.225,-1.194,1.451,-0.616,1.459,-1.856,0.481,-0.375,1.334,-1.252,3.254,-0.219,3.136,1.708,0.458,-0.378,-0.061,-2.779,0.893,-2.082,-0.097,0.996,1.812,-0.120,-0.039,-0.249,0.586,-0.095,-0.056,-1.341,0.901,-1.912,1.154,2.436,0.512,-0.693,1.003,-1.940,-0.389,-0.152,-0.744,1.375,2.541,-1.034,0.820,-1.228,1.851,-1.902,1.024,2.720,1.726,-0.278,1.335,-3.275,0.235,-1.521,0.244,-2.436,0.772,-2.394,0.254,5.537,0.782,-0.448,0.427,1.207,-0.310,-0.070,-0.160,-2.802,0.465,-1.862,1.173,-1.540,4.535,-0.741,1.794,-2.733,2.624,-0.585,4.626,-6.032,5.072,-4.256,3.863,-2.778,7.828,-0.586,0.548,6.810,2.818,1.643,-0.001,1.727,-0.067,-0.012,-0.064,
32.179,-9.840,2.718,-0.330,1504.431,177.871,102.381,74.751,1432.198,182.308,-1.466,94.256,-1076.863,-159.503,-199.013,-26.670,-416.326,-87.946,-54.175,-39.451,-19.192,-22.228,-14.011,-109.391,-165.038,-111.877,-12.418,-237.323,49.156,336.260,58.372,-7.126,752.682,-34.720,150.073,23.305,361.892,174.805,-55.959,62.673,-500.039,400.864,-111.474,59.588,28.390,-88.945,-39.664,64.419,138.553,-38.084,-10.056,69.717,-87.577,-118.825,-8.440,-117.777,178.416,532.891,24.444,23.380,417.842,-248.587,56.986,26.248,-65.414,166.608,-82.796,-29.390,38.609,79.791,-149.942,65.588,349.027,-270.228,-37.494,6.660,-141.380,-37.665,-12.852,65.004,156.214,-34.213,-21.245,275.235,281.023,-169.021,-16.757,1.525,552.461,-199.368,-42.237,-12.127,-272.380,-173.003,-318.621,-29.117,180.067,-177.230,-102.680,-30.246,322.170,-76.949,-45.413,-46.536,-313.484,-16.729,-48.275,-7.535,363.399,93.780,-21.074,249.890,499.620,79.522,56.117,5.559,123.969,-41.175,-218.756,-7.112,-304.717,-58.587,-202.202,-8.320,205.000,-24.738,-22.024,-2.925,206.526,-19.650,-121.121,2.357,-212.882,1.636,-73.796,0.951,63.289,54.293,-13.221,53.060,101.537,153.880,-117.448,14.887,-230.549,-16.722,-201.442,0.401,-226.636,-42.053,-79.018,-8.160,170.769,-50.822,-99.935,0.494,266.857,-12.891,-196.237,2.593,-81.869,-7.137,-48.146,0.485,-46.972,-5.158,-12.996,-0.843,-216.247,-221.566,-152.960,-2.526,-299.203,-88.338,-98.676,5.863,-266.199,-175.814,-54.173,-0.013,135.251,-4.057,-101.887,86.689,248.720,58.485,-24.210,4.103,-15.343,-17.786,-22.483,-0.275,-83.456,-13.130,-1.476,-12.259,
61.032,80.401,8.707,4.707,177.871,154.823,13.474,14.168,62.536,132.228,-15.854,7.483,-153.013,40.194,-39.195,4.674,22.479,11.524,-5.917,16.401,54.154,-14.413,2.601,-8.863,-32.850,-39.621,-2.811,-56.066,71.449,204.021,14.656,10.227,109.599,70.911,16.408,13.113,-52.577,50.805,-28.609,13.261,-57.672,57.534,-22.768,24.448,67.235,-35.674,-8.092,21.599,61.995,-9.080,-3.356,21.502,-32.738,-32.511,-2.169,-31.722,29.208,4.885,-18.645,-0.918,92.967,-104.761,-14.079,4.146,-3.180,-39.811,-34.506,-9.469,104.831,-85.921,-31.726,9.730,109.416,-100.370,-8.468,-7.079,-3.008,-13.759,-3.904,19.885,-35.836,0.470,-4.349,61.570,45.854,-125.708,-19.166,-6.775,91.469,-65.660,-24.211,-8.602,-39.819,-37.985,-62.162,-7.671,116.560,-50.276,-12.404,-9.361,58.383,-27.838,-6.876,-14.959,-72.423,-8.428,-13.469,2.202,9.600,24.644,-5.869,65.294,101.359,7.114,8.094,-1.205,3.412,6.584,-62.580,-2.878,-19.318,12.230,-34.851,-1.374,89.621,2.456,16.708,-1.944,-9.072,-0.012,-19.579,1.411,-56.961,-1.634,-17.081,3.905,8.874,20.786,-3.867,14.431,70.534,8.736,-23.974,1.371,-15.192,25.056,-45.221,3.666,38.714,32.380,-1.447,-0.661,58.095,10.154,10.095,-1.206,-38.439,-1.709,-40.663,0.861,-20.963,-1.211,-14.083,1.260,16.027,3.517,-0.400,4.107,79.702,22.025,-8.896,9.353,-2.938,34.238,-7.394,20.369,2.135,7.565,19.829,-2.224,8.674,-38.407,-29.474,-2.991,-50.432,2.364,-40.024,-0.302,0.049,3.639,-3.648,-0.016,2.110,0.051,0.671,1.096,
3.362,2.963,0.917,-0.045,102.381,13.474,22.386,1.309,117.421,20.591,23.626,2.924,-75.735,-3.923,-15.170,1.899,-41.639,-9.097,-5.125,-4.801,8.331,-9.212,-1.382,-14.148,0.776,-18.682,-1.102,-16.891,9.341,59.067,12.311,-0.191,52.777,11.145,23.396,1.834,2.008,20.538,5.229,3.807,-39.126,48.721,-9.301,15.601,5.389,-9.453,-4.541,14.396,16.568,-9.383,-1.023,3.256,6.271,-20.592,-0.915,-10.815,23.480,16.283,8.950,2.035,44.114,-43.752,11.269,2.060,-19.849,3.050,-4.779,-4.971,7.138,-17.784,-13.623,10.886,46.102,-33.547,-3.728,5.806,-6.330,-8.721,-1.224,1.729,31.424,-10.358,-1.982,25.833,40.369,-38.573,6.568,0.994,46.864,-28.577,5.618,-2.447,-48.882,-25.168,-33.000,-2.719,19.770,-28.633,-10.105,-3.468,43.304,-15.001,-3.755,-8.757,-25.632,-5.504,-4.420,-3.870,49.957,5.514,-0.248,25.360,73.477,23.955,20.033,1.332,-7.849,-6.922,-24.043,0.057,-47.678,-6.101,-23.509,-0.564,21.783,-2.130,1.237,-0.542,22.191,-2.698,-6.296,-1.239,-26.009,-1.579,-6.936,-0.962,8.303,3.988,1.382,5.178,16.334,27.117,-11.054,3.254,-31.013,-6.356,-28.584,5.960,-21.983,0.160,-7.572,5.117,21.786,-2.594,0.153,1.483,16.848,-1.247,-13.542,0.108,-17.186,-1.956,-6.588,-0.208,-5.797,0.178,-0.566,-0.875,-22.792,-30.675,-16.009,3.304,-26.330,2.055,-11.569,15.032,-14.738,-3.097,-0.769,13.702,11.237,-15.636,3.962,9.532,5.246,-6.521,-8.633,0.050,-7.526,-2.432,-4.998,-0.027,-6.360,-0.777,0.013,-0.877,
5.342,3.423,0.457,0.633,74.751,14.168,1.309,15.079,37.521,4.447,-6.888,16.801,-54.941,-3.327,-9.095,-1.330,-3.051,-1.491,-1.306,2.172,-13.698,-5.819,0.036,-5.697,-33.052,-12.195,-0.814,-22.931,2.121,14.527,0.494,1.021,30.239,-3.817,1.888,4.547,14.621,10.397,-3.776,6.048,-18.096,10.017,-2.218,3.027,16.218,-7.487,-1.712,5.497,4.599,2.263,-0.883,4.624,-29.916,-1.983,-0.536,-15.527,1.408,33.703,-1.497,1.645,13.858,-5.572,-1.438,0.589,8.181,1.146,-5.052,-0.619,11.749,-5.102,-3.369,-1.227,17.793,-10.305,-1.349,-2.088,-1.721,4.552,-0.528,14.070,-11.011,4.018,-1.072,16.956,6.532,0.092,-3.785,0.225,22.678,-3.597,-4.070,0.244,0.289,-5.665,-10.364,-1.027,17.863,-3.980,-2.330,-2.713,3.670,0.488,-2.250,-4.287,-9.768,2.424,-2.160,5.934,2.907,11.892,-1.608,25.729,3.991,4.496,1.200,0.917,14.427,1.568,-4.489,0.652,-3.261,-1.799,-5.401,-0.363,15.245,-0.952,0.166,0.033,-4.826,0.168,-8.514,0.049,-4.402,1.529,-3.474,0.868,2.181,7.202,-1.187,9.291,-4.791,17.462,0.428,2.215,-2.164,5.010,-3.669,-0.878,-4.853,-2.159,-2.195,-1.537,11.453,-2.218,-5.231,-0.517,-3.352,-0.365,-10.079,-0.028,-0.224,0.682,-1.479,-0.016,0.321,-0.229,-0.591,2.161,-14.915,-4.464,-6.226,-0.267,-9.167,0.105,-1.925,-0.447,-6.395,-16.168,2.223,-4.141,7.448,-2.539,-11.369,1.464,4.773,6.607,-4.366,0.122,1.628,0.791,0.106,-0.012,-3.104,-0.660,-0.099,-0.629,
-22.726,-20.242,1.409,-1.984,1432.198,62.536,117.421,37.521,4294.715,472.250,241.893,156.316,249.476,-36.939,-191.224,46.729,-1314.109,-223.931,-153.817,-228.559,-456.787,-60.144,-39.773,-483.463,-348.097,-174.274,-3.942,-518.709,41.577,687.859,86.600,-6.547,503.107,214.923,302.198,-7.610,1090.026,102.711,156.335,62.648,-345.749,766.305,-223.752,177.229,-130.313,44.095,-87.800,74.150,348.223,-67.887,-5.648,6.676,10.177,-272.400,0.069,-177.228,262.423,1153.234,81.552,1.685,408.565,-13.310,194.700,31.988,80.223,-47.633,-38.885,-31.553,7.099,148.318,-321.832,118.503,700.251,-365.555,-60.433,65.640,-30.135,-126.537,-29.452,57.997,438.282,-195.307,-16.688,524.975,138.149,-526.796,-63.625,-39.410,792.906,-382.875,44.830,-55.397,-63.951,-402.867,-385.529,-48.388,149.671,-451.918,-204.451,-77.247,680.361,-182.629,-80.319,-90.045,-283.666,-41.842,-89.933,-18.770,608.353,98.618,-2.790,427.019,459.066,-165.667,48.817,-9.428,159.706,-20.966,-168.677,-30.947,-450.067,-75.986,-237.129,-10.754,128.406,-39.080,-55.758,-10.172,418.047,8.988,-178.908,-0.431,-211.163,8.283,-121.159,-5.092,120.944,44.953,-14.181,118.063,237.442,211.906,-81.604,6.231,-303.692,-2.068,-233.216,-27.835,-471.623,-101.828,-122.991,-59.602,105.257,-84.245,-128.507,-11.528,480.536,-9.346,-222.487,5.130,-98.713,-17.810,-75.747,-2.254,0.055,31.305,-11.947,-10.630,-150.200,-59.629,-92.797,12.235,-453.895,-129.712,-125.676,-44.264,-657.357,-373.884,-76.888,-204.229,126.997,-258.759,-36.064,53.189,335.999,14.474,17.004,17.083,-22.004,-55.468,-57.151,-1.005,-125.838,-10.184,-1.509,-40.427,
36.730,58.328,6.751,2.105,182.308,132.228,20.591,4.447,472.250,326.412,21.258,14.492,-1.715,141.103,-63.095,20.089,-168.857,-22.250,-34.256,-20.725,70.143,3.121,-8.934,-34.941,17.556,-43.973,-6.536,-18.208,70.340,303.939,30.606,4.511,75.623,134.596,58.045,3.053,43.479,38.411,6.521,16.141,-26.551,153.148,-54.626,70.458,33.467,-28.937,-26.681,36.517,25.758,-32.674,-5.181,3.745,10.436,-63.439,-3.331,47.365,55.879,140.728,0.123,3.479,80.416,-99.894,8.277,1.860,-7.051,-152.753,-26.881,-19.775,132.428,-162.167,-72.589,55.501,222.587,-183.712,-27.557,8.905,-52.310,-47.062,-8.712,-9.509,-17.308,-41.215,-4.350,101.864,43.696,-234.830,-19.922,-6.321,135.972,-126.032,-17.991,-15.407,-27.023,-98.520,-97.524,-15.435,183.672,-134.235,-30.413,-8.559,174.804,-71.860,-9.175,-23.733,-147.297,-22.862,-27.802,-23.376,-27.673,14.195,-0.547,52.916,143.585,6.403,15.667,-1.485,-22.970,25.393,-76.364,-7.067,-83.434,9.501,-53.739,-3.317,158.677,-0.310,27.389,-3.767,51.310,-2.508,-29.518,-3.419,-131.698,-9.175,-38.694,-3.195,-35.191,2.254,-7.340,-2.863,92.184,42.766,-27.055,4.685,-107.903,32.312,-70.761,6.000,-33.229,33.290,-6.679,-12.150,110.946,15.198,20.266,-5.694,-1.577,-4.333,-69.367,1.437,-73.264,-5.762,-29.666,0.466,12.651,-1.836,-1.083,-1.330,105.602,82.738,21.461,13.452,-35.655,41.322,-8.554,34.208,-70.262,81.025,24.049,-20.375,10.880,-50.336,-32.399,-15.601,-47.398,-27.439,-74.097,1.556,-27.355,-7.054,-18.773,-0.158,-10.168,0.597,1.084,-4.241,
